GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "10003","New Castle, DE",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",342,320,290,274,266,252,267,267,266,279,280,283,286,293,297,296,296
 "10003","New Castle, DE",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",39150,40434,42273,44964,47441,49541,53625,54850,57633,57314,60197,59919,61404,62340,64622,67791,69415
 "10003","New Castle, DE",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",726,693,605,570,523,476,461,448,438,470,474,601,606,585,601,649,607
 "10003","New Castle, DE",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",345816,339886,340329,346571,350128,354148,358164,358995,345244,341355,348102,349709,356340,363338,371512,375438,377331
 "10003","New Castle, DE",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",308261,301816,302123,308587,312065,315493,319335,319419,305775,301274,308337,309339,315757,322692,331450,334975,336445
 "10003","New Castle, DE",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),247,261,(D)
 "10003","New Castle, DE",2,CAEMP25N,300,"22","   Utilities","Number of jobs",1864,1779,1740,1723,1687,1683,1610,1679,1595,1561,1421,1486,1566,1610,1606,1618,1707
 "10003","New Castle, DE",2,CAEMP25N,400,"23","   Construction","Number of jobs",20381,(D),(D),(D),22299,23472,22192,21053,17935,17297,17181,16812,17213,17522,17817,18050,18750
 "10003","New Castle, DE",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",22321,20873,20207,19159,16996,(D),(D),15830,(D),(D),(D),(D),(D),(D),(D),(D),11727
 "10003","New Castle, DE",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",11374,11399,11786,12448,12558,12529,12347,12102,11280,10463,10527,10402,10111,10339,10100,9588,8597
 "10003","New Castle, DE",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",37259,37348,37582,37302,37985,38058,37749,36428,34430,34155,34635,34827,35266,35801,36352,36792,36299
 "10003","New Castle, DE",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",8590,8358,8308,8366,8168,8396,8655,8592,8006,7850,8142,8537,9736,10924,12951,13906,13605
 "10003","New Castle, DE",2,CAEMP25N,900,"51","   Information","Number of jobs",7446,6547,6352,5989,6197,6228,6382,6483,6055,5700,5575,5442,5244,5037,4784,4774,4714
 "10003","New Castle, DE",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",42301,42301,40144,39592,42714,41517,42520,43617,44748,43123,45399,45470,47359,47728,49571,50742,52329
 "10003","New Castle, DE",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",10878,11024,11520,12505,13372,14059,15156,15130,14980,15278,15869,15411,15677,16229,16606,17097,17485
 "10003","New Castle, DE",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",30526,28522,28926,30244,28038,27844,29088,29762,28178,27867,29862,30916,31855,32110,31731,28886,28932
 "10003","New Castle, DE",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",11683,11773,11655,12858,12777,12374,11683,11351,10578,10079,8626,8143,6624,6216,5603,10074,9773
 "10003","New Castle, DE",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",22974,19705,19853,21078,21040,21721,22369,20982,19372,19314,20072,20143,21587,22989,23886,23468,23323
 "10003","New Castle, DE",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",6071,6499,6602,6832,7349,7835,7794,7816,7800,7759,7599,7584,7859,8193,8068,7946,8022
 "10003","New Castle, DE",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",32971,33486,34698,35340,36019,37013,38630,42045,42732,43358,44253,44936,46569,48216,50028,50735,51478
 "10003","New Castle, DE",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",7467,7680,7619,7586,7821,7944,7876,8123,7907,8211,8256,8011,8955,9219,9264,9095,9235
 "10003","New Castle, DE",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",18195,18063,18644,19179,19677,19960,20358,20431,20024,20379,21318,21583,22101,22361,23297,23722,23702
 "10003","New Castle, DE",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",15577,15912,16051,16516,17078,17343,17569,17641,16689,16602,16805,16656,15397,15780,16012,16094,16284
 "10003","New Castle, DE",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",37555,38070,38206,37984,38063,38655,38829,39576,39469,40081,39765,40370,40583,40646,40062,40463,40886
 "10003","New Castle, DE",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",3214,3216,3165,3274,3124,3027,3179,3459,3484,3529,3297,3203,3237,3287,3366,3368,3474
 "10003","New Castle, DE",2,CAEMP25N,2002,"...","   Military","Number of jobs",3391,3427,3524,3222,3009,2919,3014,3003,3030,3080,3151,3255,3308,3222,3144,3128,3032
 "10003","New Castle, DE",2,CAEMP25N,2010,"...","   State and local","Number of jobs",30950,31427,31517,31488,31930,32709,32636,33114,32955,33472,33317,33912,34038,34137,33552,33967,34380
 "10003","New Castle, DE",2,CAEMP25N,2011,"...","    State government","Number of jobs",17557,18091,17882,17567,17551,18894,18728,19026,18653,18876,18512,19056,19151,19170,18457,18617,18925
 "10003","New Castle, DE",2,CAEMP25N,2012,"...","    Local government","Number of jobs",13393,13336,13635,13921,14379,13815,13908,14088,14302,14596,14805,14856,14887,14967,15095,15350,15455
 "10005","Sussex, DE",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",84189,86398,88041,92722,96294,99124,101401,100866,98324,98906,97969,99187,101265,104988,108289,112225,114583
 "10005","Sussex, DE",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",66569,68105,68677,71855,73795,75656,76101,76178,73884,74406,72514,73452,74950,77501,79748,82978,84748
 "10005","Sussex, DE",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",17620,18293,19364,20867,22499,23468,25300,24688,24440,24500,25455,25735,26315,27487,28541,29247,29835
 "10005","Sussex, DE",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",1297,1175,1080,1042,1023,988,1069,1031,988,993,955,924,936,956,963,963,963
 "10005","Sussex, DE",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",16323,17118,18284,19825,21476,22480,24231,23657,23452,23507,24500,24811,25379,26531,27578,28284,28872
 "10005","Sussex, DE",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2045,1920,1734,1692,1668,1687,1730,1622,1578,1642,1587,1891,1797,1933,1877,2149,2114
 "10005","Sussex, DE",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",82144,84478,86307,91030,94626,97437,99671,99244,96746,97264,96382,97296,99468,103055,106412,110076,112469
 "10005","Sussex, DE",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",74349,76653,78537,83069,86300,88774,90640,90069,87453,87810,86918,87636,89722,93175,96424,99931,102267
 "10005","Sussex, DE",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),550,554,653,653,667,690,707,(D),(D)
 "10005","Sussex, DE",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),66,101,76,116,105,239,297,(D),(D)
 "10005","Sussex, DE",2,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),345,355,353,371,381,(D),400,(D),(D),(D),(D),(D),(D),(D),379,383
 "10005","Sussex, DE",2,CAEMP25N,400,"23","   Construction","Number of jobs",7793,7726,8473,9616,10614,10939,9976,8871,7461,7226,7068,6884,7334,7621,7906,8293,8606
 "10005","Sussex, DE",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",12045,(D),11611,11946,13141,(D),13515,13250,12440,11900,9804,9784,9621,10133,10095,10234,(D)
 "10005","Sussex, DE",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",(D),1504,1478,1536,1619,1747,(D),1695,(D),(D),(D),(D),(D),(D),(D),2278,2238
 "10005","Sussex, DE",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",12866,13243,13325,13454,13364,13523,14462,14260,13952,14066,14420,14157,14608,14820,15137,15202,14978
 "10005","Sussex, DE",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),2076,2147,2237,2146,2324,(D),2436,(D),(D),(D),(D),(D),(D),(D),2426,2492
 "10005","Sussex, DE",2,CAEMP25N,900,"51","   Information","Number of jobs",649,632,629,609,687,717,733,754,716,768,803,779,812,843,814,817,826
 "10005","Sussex, DE",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",(D),3497,3767,3736,2563,2621,3193,3591,4012,4219,4130,4159,3959,3860,4089,4414,4527
