GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "09003","Hartford, CT",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",40113,39354,38857,39645,40133,41891,43649,42909,40903,41066,41609,43388,44011,47495,48499,47578,48081
 "09003","Hartford, CT",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",6600,6493,6744,6612,6721,8173,8393,10105,9786,9218,9465,9751,9833,10910,11513,12065,12447
 "09003","Hartford, CT",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",32549,32150,31641,32549,32348,33024,33081,34372,32101,31729,32175,33378,34846,35050,36023,35781,37103
 "09003","Hartford, CT",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",11523,11973,12656,13261,13532,13862,14146,14495,15181,15650,15608,15765,16345,17012,16464,16474,16783
 "09003","Hartford, CT",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",70235,71158,71007,71668,72432,73937,77122,79153,80958,82285,83831,83227,84523,86130,87134,88480,89389
 "09003","Hartford, CT",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",9486,9888,10160,10508,10560,10611,10848,10979,11005,11279,11338,11785,11843,12241,11702,12210,12244
 "09003","Hartford, CT",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",29776,29228,30344,30665,32315,33581,34640,34649,33569,33568,34545,35490,36150,36877,36861,37551,38181
 "09003","Hartford, CT",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",27877,28319,27859,27909,28336,28941,29312,28803,27943,27063,27465,27895,28172,28691,29423,28998,29237
 "09003","Hartford, CT",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",74642,74981,72625,72877,74285,75278,75471,76129,75006,74320,73708,73570,74189,75149,75203,74324,72382
 "09003","Hartford, CT",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",6525,6690,6666,6597,6499,6417,6284,6251,5980,6066,5602,5403,5363,5506,5536,5551,5580
 "09003","Hartford, CT",1,CAEMP25N,2002,"...","   Military","Number of jobs",2104,2049,2120,1821,1621,1805,1650,1632,1699,1745,1771,1770,1813,1798,1812,1832,1819
 "09003","Hartford, CT",1,CAEMP25N,2010,"...","   State and local","Number of jobs",66013,66242,63839,64459,66165,67056,67537,68246,67327,66509,66335,66397,67013,67845,67855,66941,64983
 "09003","Hartford, CT",1,CAEMP25N,2011,"...","    State government","Number of jobs",31659,31135,29558,30385,31742,31887,31721,32780,32169,31537,31682,31772,32260,32585,32696,32095,30731
