GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "34003","Bergen, NJ",2,CAEMP25N,900,"51","   Information","Number of jobs",20841,17311,15344,15122,15770,15813,14845,14329,11453,11154,10858,10863,10420,12218,12104,12074,12194
 "34003","Bergen, NJ",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",29753,29967,31414,31056,30719,30017,31775,34033,36279,35486,37892,37668,39341,37116,37809,38827,39954
 "34003","Bergen, NJ",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",28876,29604,31050,33290,35854,37433,39261,40626,40534,42730,44514,44584,45908,47915,49410,50267,51582
 "34003","Bergen, NJ",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",50044,48609,48490,49012,49281,50543,54443,54346,52219,52718,54078,55233,57484,59921,61890,61927,57633
 "34003","Bergen, NJ",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",16653,16308,15669,15094,15304,15837,16220,18492,18481,17858,19610,20215,20314,17911,17280,17204,16865
 "34003","Bergen, NJ",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",37692,38874,40120,40391,39723,35658,35990,34095,33066,30870,31952,32638,33348,33654,35307,37634,39243
 "34003","Bergen, NJ",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",9834,10805,11197,11717,12245,13048,13527,13257,13800,14129,14451,15004,16238,17584,18097,18040,18165
 "34003","Bergen, NJ",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",58870,62161,65109,68256,69899,71981,73759,75794,77526,79378,80402,82189,84050,85911,88137,90352,91981
 "34003","Bergen, NJ",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",10853,11155,11165,11393,11582,11847,12409,12994,12775,12742,13346,14134,14600,14962,15248,15479,15600
 "34003","Bergen, NJ",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",26187,28353,31222,31323,32578,33580,33741,32889,33239,34206,34468,31880,33499,34664,34740,35351,35500
 "34003","Bergen, NJ",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",30421,31472,32138,32315,32278,32791,34394,33773,33586,32631,33910,34431,35246,36475,38028,38214,38550
 "34003","Bergen, NJ",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",45137,46591,47675,48881,49751,49980,50888,51473,52072,51573,50354,50246,50478,50849,50712,50663,50770
 "34003","Bergen, NJ",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",3155,3143,3266,3386,3281,3217,3172,3066,2948,3140,2730,2631,2538,2564,2644,2609,2582
 "34003","Bergen, NJ",2,CAEMP25N,2002,"...","   Military","Number of jobs",1993,1897,1865,1845,1696,1677,1713,1767,1859,1881,1906,1906,1882,1860,1898,1892,1873
 "34003","Bergen, NJ",2,CAEMP25N,2010,"...","   State and local","Number of jobs",39989,41551,42544,43650,44774,45086,46003,46640,47265,46552,45718,45709,46058,46425,46170,46162,46315
 "34003","Bergen, NJ",2,CAEMP25N,2011,"...","    State government","Number of jobs",5300,5514,5777,6230,6587,6684,6796,6937,6974,6979,6815,6817,6894,6666,6516,6659,6669
 "34003","Bergen, NJ",2,CAEMP25N,2012,"...","    Local government","Number of jobs",34689,36037,36767,37420,38187,38402,39207,39703,40291,39573,38903,38892,39164,39759,39654,39503,39646
 "34005","Burlington, NJ",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",239501,243947,250316,257085,263306,268930,270477,268626,263741,259449,260990,264492,264746,266888,272972,278840,284393
 "34005","Burlington, NJ",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",204803,207952,212037,216043,219944,223750,222731,220192,214656,210741,210513,214475,213319,214434,219488,223814,228204
 "34005","Burlington, NJ",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",34698,35995,38279,41042,43362,45180,47746,48434,49085,48708,50477,50017,51427,52454,53484,55026,56189
 "34005","Burlington, NJ",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",846,831,793,774,762,745,779,758,745,738,730,702,715,716,725,725,725
 "34005","Burlington, NJ",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",33852,35164,37486,40268,42600,44435,46967,47676,48340,47970,49747,49315,50712,51738,52759,54301,55464
 "34005","Burlington, NJ",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",1673,1654,1446,1435,1395,1340,1269,1179,1188,1217,1236,1335,1302,1364,1307,1506,1470
 "34005","Burlington, NJ",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",237828,242293,248870,255650,261911,267590,269208,267447,262553,258232,259754,263157,263444,265524,271665,277334,282923
 "34005","Burlington, NJ",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",203501,206418,212148,218021,223648,229022,230817,228799,223945,220404,222608,226422,227108,229557,236232,242055,247613
 "34005","Burlington, NJ",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),425,424,(D),(D),(D),(D),(D),(D),(D)
 "34005","Burlington, NJ",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),39,(D),(D),(D),(D),(D),(D),109,144,(D),(D),(D),(D),(D),(D),(D)
 "34005","Burlington, NJ",2,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),712,687,688,721,(D),291,411,743,718,742,691,655,650,710,791
 "34005","Burlington, NJ",2,CAEMP25N,400,"23","   Construction","Number of jobs",11055,11110,11401,12441,13006,13254,12739,12489,11191,10791,10717,11033,11875,11353,11643,12099,12421
 "34005","Burlington, NJ",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",22007,21192,19974,20165,20200,20228,19504,19003,17067,16144,16271,15759,15879,15094,15410,15529,16069
 "34005","Burlington, NJ",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",13889,13062,13116,12666,12750,13112,13582,13718,13911,13793,14015,13592,13339,14157,13958,14010,14310
 "34005","Burlington, NJ",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",31802,31552,32803,33009,33053,33577,32828,31786,29943,29111,29028,29239,29488,29661,30621,29748,29769
 "34005","Burlington, NJ",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),9122,9069,9067,10013,11007,(D),10546,9287,8836,8656,8433,8722,8118,8058,10632,12041
 "34005","Burlington, NJ",2,CAEMP25N,900,"51","   Information","Number of jobs",4292,3943,3706,3805,4192,4121,4111,3894,3660,3657,3552,3650,3496,4376,4255,4203,4005
 "34005","Burlington, NJ",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",18249,18885,20779,21094,20756,20748,20367,20530,21266,20665,21636,22571,22848,20127,20788,22469,23160
 "34005","Burlington, NJ",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",9426,9835,10670,11433,12513,13107,13664,13544,13320,13211,13822,13569,14099,14280,14317,14757,15047
 "34005","Burlington, NJ",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",16484,16422,17057,17889,18806,20133,21062,20444,20548,19547,19412,19649,20059,20208,20652,20587,20962
 "34005","Burlington, NJ",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",960,1844,1802,2270,2463,2597,2592,3197,2979,2544,2815,3021,3207,3338,3220,2744,2944
 "34005","Burlington, NJ",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",12742,13638,14694,15540,16235,16331,16971,17409,18607,18926,18803,20245,16667,18983,21557,21552,22234
 "34005","Burlington, NJ",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",2584,2563,2520,2741,3065,3165,3191,3249,3371,3423,3543,3544,3620,3895,4003,4142,4200
 "34005","Burlington, NJ",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",22833,24312,25021,24932,25314,25638,26811,27430,27522,28138,28254,29696,31048,32247,33538,34519,35168
 "34005","Burlington, NJ",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",3513,3618,3842,3997,4034,3967,4097,4223,4373,4525,4524,4618,4681,4978,5148,5686,5631
 "34005","Burlington, NJ",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",12043,12729,12727,13572,14001,14365,14267,14104,13964,14034,14363,14540,14604,14975,15050,15413,15743
 "34005","Burlington, NJ",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",10964,11421,11802,12258,12068,12446,12539,12370,11991,11748,11962,11967,12251,12614,12829,12726,12580
 "34005","Burlington, NJ",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",34327,35875,36722,37629,38263,38568,38391,38648,38608,37828,37146,36735,36336,35967,35433,35279,35310
 "34005","Burlington, NJ",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",5587,5888,5994,5959,5814,5756,5742,5709,5742,5732,5746,5606,5314,5211,5100,5020,4953
 "34005","Burlington, NJ",2,CAEMP25N,2002,"...","   Military","Number of jobs",5748,5880,5964,6088,5916,5723,5627,5542,5625,5699,5936,6114,6162,6067,5956,5910,6012
 "34005","Burlington, NJ",2,CAEMP25N,2010,"...","   State and local","Number of jobs",22992,24107,24764,25582,26533,27089,27022,27397,27241,26397,25464,25015,24860,24689,24377,24349,24345
 "34005","Burlington, NJ",2,CAEMP25N,2011,"...","    State government","Number of jobs",4463,4709,4981,5365,5763,5956,6122,6275,6145,6043,5794,5687,5607,5468,5275,5428,5429
 "34005","Burlington, NJ",2,CAEMP25N,2012,"...","    Local government","Number of jobs",18529,19398,19783,20217,20770,21133,20900,21122,21096,20354,19670,19328,19253,19221,19102,18921,18916
 "34007","Camden, NJ",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",253103,254955,257471,264393,268375,270562,271638,270289,259886,256712,256943,256270,259813,264119,265969,271718,276002
 "34007","Camden, NJ",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",216280,217156,218373,222604,224402,224865,223082,221313,210696,207708,205824,205486,208140,211055,211492,216981,220119
 "34007","Camden, NJ",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",36823,37799,39098,41789,43973,45697,48556,48976,49190,49004,51119,50784,51673,53064,54477,54737,55883
 "34007","Camden, NJ",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",209,204,197,191,188,183,190,180,173,167,160,151,153,153,155,155,155
 "34007","Camden, NJ",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",36614,37595,38901,41598,43785,45514,48366,48796,49017,48837,50959,50633,51520,52911,54322,54582,55728
 "34007","Camden, NJ",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",384,354,308,307,327,322,304,267,254,274,261,245,242,263,258,290,316
 "34007","Camden, NJ",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",252719,254601,257163,264086,268048,270240,271334,270022,259632,256438,256682,256025,259571,263856,265711,271428,275686
 "34007","Camden, NJ",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",215908,217576,220057,226290,230183,233079,234649,233556,222866,220202,222163,221568,224939,229825,232261,238568,242756
